type,time
a,3.650372908
a,1.548925759
a,9.408810925
a,0.697686402
b,1.325480461
a,0.118572405
a,3.665354184
a,6.474252972
a,1.655522373
a,6.969081379
b,7.601493766
b,5.560945727
a,4.149554465
a,13.5556795
b,19.77728633
b,6.106650345
b,13.83004895
a,1.496918472
b,0.542463355
b,9.137834929
a,2.023668068
a,2.894985506
a,3.257413935
a,1.046108883
a,1.55540878
b,3.894318748
b,7.962385803
a,6.172901625
a,13.43496182
a,7.724613137
a,3.07326383
a,26.30689113
c,9.223796445
c,1.862989463
a,1.18757013
b,29.73290221
a,0.729456507
a,0.680865187
c,3.746028193
c,4.148316951
a,2.812503288
a,20.19513548
b,24.33968788
a,0.41695856
b,3.74572676
b,7.957015343
a,2.315643667
c,1.075212849
b,6.494271271
c,5.982379233
a,2.393198083
a,7.481855787
a,1.922743966
a,5.276536309
b,3.140492022
a,5.914639935
b,4.549329912
a,5.31144489
a,1.125864039
a,2.581942789
c,1.746705602
a,5.859452402
c,31.70316398
a,2.568981347
c,4.670636295
c,8.226329442
c,17.04640547
b,7.889466732
a,4.34553049
a,2.657885094
b,4.557218798
a,1.826169144
a,5.870115775
b,4.745434254
c,2.996870216
c,3.07835064
a,9.520805645
c,5.0552902
a,0.74657257
a,0.991928828
a,0.339023663
c,4.563642258
b,6.690443169
b,0.89721685
b,12.42313343
a,6.81272374
a,10.45341284
c,9.970298055
c,12.09454675
a,7.316715959
a,1.902939025
b,3.020820339
a,5.74134456
a,0.623494782
b,7.602779165
a,5.958697488
b,2.00475971
a,0.080558707
c,5.851501925
b,5.617865957
a,8.743364131
c,0.432501626
a,7.391732186
a,0.417399234
b,18.91884386
b,12.006327
a,15.20336751
a,2.690178431
b,0.224048398
b,7.149598725
b,8.291470899
b,2.457985544
c,4.385923482
a,3.991596604
a,2.307864618
c,4.752912605
a,1.419872495
a,4.2731826
a,2.442639326
a,0.722915293
a,0.442824024
c,2.922421959
b,1.981448606
a,3.033339174
a,0.797378253
a,4.350946583
a,3.12049972
c,15.35009278
b,2.212215549
c,2.53978896
a,0.422633628
a,2.390381959
b,2.201528398
b,16.44285963
a,7.073940881
b,17.48855771
b,2.701861557
c,29.60417881
c,23.82645786
b,1.621718984
a,4.008690161
b,2.114096846
b,7.260202889
a,1.61974797
a,11.56691913
a,4.824366556
a,0.255606689
a,0.269749498
a,19.08653016
b,21.90373517
b,7.315622903
a,2.550690886
c,9.461149594
a,1.156501538
c,2.464882657
b,4.089950077
a,2.526748693
a,0.864597396
b,27.28203928
a,10.98243271
a,0.805054537
b,11.87359696
a,11.74862492
a,3.182183972
b,2.940847188
c,11.73806165
a,3.551807471
b,9.115946643
a,3.923693471
b,1.335506931
b,2.204926103
c,11.13068044
b,4.400187455
c,1.697312896
a,5.785478582
a,9.555327638
a,2.54988035
a,4.846919923
a,4.844254488
a,7.614090038
b,0.016252424
b,4.061783571
a,0.791297954
b,12.61011763
a,6.465627753
c,4.441701509
b,27.67661637
b,5.700857795
c,24.22143232
c,1.62822761
c,3.364969107
b,12.40958988
c,7.652535432
a,2.981002936
a,12.53007137
b,0.248535562
a,3.162509804
a,0.250636774
a,4.018299663
a,4.332885286
b,0.418726161
a,0.498383755
b,8.879985772
b,8.545481614
c,17.14942396
a,10.22407792
b,25.02180681
a,16.33793831
b,10.06549405
a,18.53143695
b,12.83741119
a,0.060100637
b,3.797786716
b,0.589076713
c,2.696394952
b,8.815753609
b,3.527365137
b,34.51017016
b,4.561091159
b,7.829328721
b,2.625855722
a,2.445890589
c,1.5303992
c,10.42408317
a,7.706994926
b,4.105417326
a,10.98456113
b,2.207132198
a,0.603139435
b,9.584095999
b,4.501362775
b,4.906145394
a,9.858458172
a,18.81854909
b,6.317552905
a,4.723130064
b,11.3355663
a,3.0230862
b,8.269051864
b,17.93156074
a,0.956662493
a,9.491995656
a,2.184337135
b,7.543640814
b,5.30438973
b,1.653119445
c,0.558565855
a,8.053927562
a,2.238678199
a,4.19085796
c,4.189561349
b,14.45169613
b,4.697491005
b,21.69069455
c,9.297663351
b,26.41796756
a,10.18263656
a,7.735060667
b,6.518273696
c,11.96127088
a,14.97911315
b,8.842875532
a,6.763997413
c,26.21884959
b,2.986816239
b,2.356208254
c,3.668191195
a,5.398675693
b,2.700680004
c,0.313030625
a,0.820737667
a,18.58763094
a,1.065419633
a,6.484521096
a,11.79972668
b,6.047518
a,2.46162574
b,2.406586543
a,4.530986496
c,1.265156344
c,4.755637096
a,1.762186023
b,7.421969926
a,7.790272152
b,14.26761097
a,3.427278053
c,2.533316598
a,8.220894532
c,4.21583287
c,19.71031705
a,1.569237378
b,3.81127518
a,9.193217465
b,6.210569065
b,10.69626648
a,0.847975991
a,3.770456388
a,4.502026443
a,0.111547334
a,1.151529038
b,2.219449528
a,4.091908661
c,1.76156914
c,16.3162783
a,2.644888263
a,9.172739358
a,16.90117869
b,2.848196268
a,7.095920639
a,11.47978931
b,14.04207375
a,15.43233536
b,2.69798803
a,6.018782882
a,5.356734111
c,8.344087749
a,3.58814114
a,6.927711498
a,4.859374678
a,8.053304385
b,10.6598729
c,3.716519037
c,6.843417794
a,2.543176699
b,1.255459849
a,17.84402798
a,6.682767691
b,3.896478403
a,2.120247224
a,4.554006755
b,5.156950597
b,32.37406401
a,3.755480363
a,4.757042956
a,0.030074479
c,16.40400613
c,23.90352862
b,10.32794522
a,0.975209968
b,13.85320939
b,3.393696889
a,1.390151323
a,6.147969691
b,0.296451084
b,1.303367787
a,17.64513093
a,8.005755834
a,7.234616658
b,51.03239182
a,9.182369206
c,21.76076887
a,19.7123733
a,2.910152569
b,6.320240192
a,5.826044981
b,0.537016408
b,6.985364519
a,8.991226535
b,2.073343761
b,6.469939917
c,32.08688107
a,0.882680251
a,3.131962384
b,7.149306863
a,7.628360634
b,18.01012577
b,1.742362745
a,4.337074505
a,0.902442002
a,2.352263501
b,4.350698862
c,9.911346171
a,1.295573599
a,20.72998929
a,2.278648182
c,0.548895633
b,1.297441389
b,8.689450293
a,3.413418329
a,19.08271196
b,1.061802369
b,16.66686851
a,0.064162345
b,1.477018747
a,1.370554306
c,1.489689915
c,2.761302451
a,3.713358501
a,1.151186258
b,5.44352499
b,10.38120858
a,3.752510703
a,6.220317175
a,0.971186205
b,40.31575383
a,8.282882149
a,2.132797834
c,14.45333838
b,21.12415244
a,3.316358025
c,14.98283897
b,0.876382366
c,0.693920925
a,14.15664817
a,20.14268341
c,40.88194286
b,15.91920155
a,3.090844834
a,2.56456994
a,14.4056027
b,5.937680877
a,1.34304241
b,3.388428595
a,8.241353854
c,5.943063695
a,2.179158169
c,2.997227814
a,0.733025591
a,0.585399421
b,4.129633714
a,10.19083518
c,12.65663524
a,1.402773783
b,0.722438272
a,4.846032136
c,3.377584306
c,0.938715353
a,12.96505486
a,2.164126437
b,2.672139323
b,2.387331512
b,14.93789193
a,3.23733859
c,9.520566528
a,12.03935276
a,28.87661986
b,3.501537189
a,6.065330193
b,6.202910395
a,3.578011182
b,1.684266455
a,1.50462867
a,1.607973604
b,16.67132612
a,3.344858466
b,6.391039389
c,8.484474103
a,0.603243276
a,3.101684453
b,6.575219478
a,2.195996868
a,5.60529449
b,7.493371838
a,1.741265554
b,12.38638778
b,9.671674143
a,1.134276537
c,12.86080117
b,10.66909789
b,5.301108375
b,12.76207052
a,0.197354755
b,18.22114927
c,32.05579467
c,10.56502517
b,38.98780518
c,14.42388119
a,3.682572838
b,2.609483992
a,19.09990254
a,1.039737031
b,7.471592001
c,5.964691995
a,2.095152325
b,3.459639076
a,2.948630358
b,7.535550929
a,1.640742484
a,3.248719948
a,2.853514466
b,0.190609172
a,2.2665718
b,5.39801025
a,3.162282691
b,0.898704287
a,2.457606203
b,22.42231206
c,2.488047364
a,0.840893041
c,3.577101906
a,0.972983399
a,8.475423241
c,3.815582483
a,1.774076808
a,2.161941265
c,1.71579679
a,3.564119437
a,6.45836128
b,2.411746148
a,1.873897335
b,9.086849875
a,1.876511839
c,35.05296832
a,14.81951698
b,3.070797592
b,3.617147118
a,23.90140483
b,7.588922597
a,3.148689719
c,2.205345049
a,18.52476078
b,3.030116294
c,4.387938743
b,4.149758909
b,4.742771674
b,0.24556043
a,13.87699375
c,0.782261594
b,5.834325693
b,3.111353565
a,2.82261682
c,1.57389102
c,5.215512929
a,8.332699739
a,2.686411391
b,10.0138159
a,10.8879793
a,9.828772749
a,2.237355127
a,2.687561833
a,9.440509798
b,0.492407866
a,4.752628575
b,5.756672762
a,3.228002235
a,0.464785715
c,3.165053115
b,1.835678391
b,14.18055691
a,0.826043051
c,2.25149255
c,14.50028863
a,0.583799933
c,27.80927546
b,7.42129318
c,9.607061598
b,3.319908563
b,2.94046187
a,1.383436895
a,1.069666434
b,9.285467401
a,0.865478613
c,1.794463494
a,13.19050697
a,2.590621389
b,0.494688245
a,9.67993102
a,1.521655491
a,0.888263816
c,2.069089646
b,0.780218015
a,3.497939869
b,10.55618462
a,0.72438907
a,0.90638503
b,6.600995205
a,4.319774424
c,27.0433099
b,5.260264356
a,5.058584837
a,0.39805722
a,4.40787144
b,3.285163852
b,3.89851658
b,16.45075372
a,6.283634328
c,19.32664851
b,10.22316558
a,1.589654758
c,2.399481032
a,6.079871342
a,0.639718289
a,8.209524536
a,3.509582557
b,6.766995541
a,1.741065986
c,37.59209564
a,3.907477464
a,9.057601634
b,36.54099622
b,5.579555928
b,4.30351951
a,3.00882567
b,31.12960176
a,1.429399873
b,0.622624435
a,1.057498039
a,1.51630053
a,13.16478352
c,0.614253677
c,6.426845975
b,4.442138337
b,0.421861131
a,3.624684755
a,1.65585327
b,2.521182675
b,1.471445978
a,2.942396603
a,1.730673856
c,8.765187207
a,2.52874987
b,6.119647822
a,10.31539491
c,1.289528203
b,10.12615182
b,4.553894341
b,3.242442105
c,2.305469342
a,2.970616934
b,0.418171308
a,3.434467462
c,9.82247577
c,6.023728747
a,2.144709085
a,0.916024449
b,5.782037405
a,9.853501124
a,7.594081239
b,2.015797509
a,2.879009927
c,10.00581955
b,13.16609438
a,7.856982098
c,0.214279649
b,6.228656336
a,3.909422876
b,0.008667152
c,26.12029897
a,2.308277073
c,0.711584119
b,2.350840446
b,12.08518504
a,5.449945843
b,7.316530481
a,0.188494379
a,0.786834818
b,5.691425532
c,3.309539813
a,2.718290864
c,0.446481838
b,2.814483352
b,4.753443744
c,2.19199426
a,0.33809074
c,9.559147213
c,3.109165191
a,5.591952023
a,8.522837739
c,1.291329082
a,0.443537005
c,7.684050547
c,0.334110856
c,26.11553455
c,7.844702219
b,1.902782701
a,14.11782648
b,2.36673894
b,7.906424701
b,22.19559412
b,0.042692691
a,5.977547653
b,2.507999234
b,1.596390113
a,17.01428775
c,37.791552
c,0.48048222
a,7.902075368
b,1.663058896
a,1.176989337
a,0.212920085
b,8.013429835
b,15.96172626
c,35.08389821
b,0.817481392
b,7.920075811
b,8.005062788
b,0.801572628
a,1.830911816
b,1.49938976
c,0.61733184
a,2.299123479
a,2.094928196
b,3.644182455
a,4.748510886
b,11.09627623
c,4.540603198
a,10.85650287
a,14.38954321
a,1.780219637
a,6.87628245
a,3.598814112
a,11.29695836
b,19.29143201
b,16.13717885
a,20.95440127
b,4.446524471
a,1.650084225
a,2.299332593
b,0.590432748
c,21.35675197
b,8.19068093
a,1.518851032
c,1.653508269
a,0.892302319
a,0.502686463
a,1.190241729
a,3.19920078
b,27.82501189
a,3.635454774
a,0.272815959
b,15.70458446
b,20.6392885
b,13.68267387
c,22.35757878
b,2.092083395
a,0.724048682
c,4.451281563
b,16.37594098
c,32.80407792
b,18.96113069
b,1.951717209
a,0.945685247
b,7.252996519
a,4.350183536
a,1.745234826
b,1.119109357
a,3.472138611
b,0.574515134
b,2.487302586
a,4.256139542
b,6.837963588
a,1.16651454
b,3.905299846
c,35.6470996
a,2.977143577
a,3.845671704
c,18.86194277
a,6.991462456
a,1.363016554
a,3.927924805
b,5.102909472
b,25.12463736
b,9.286300078
a,3.074503487
b,18.06540442
a,3.697676349
a,6.272423421
a,5.585865797
a,1.804135493
b,3.049307648
c,0.203629554
b,3.520035077
b,21.69374843
a,6.371399434
a,7.131539728
a,10.677525
c,2.496141358
b,11.07878339
b,10.14691234
b,26.81485861
a,7.103601721
c,7.463276954
a,3.845053352
b,1.263348468
a,13.51825838
b,2.739477841
b,55.77688202
b,2.537828129
b,8.406477082
a,2.250916318
a,5.883238404
c,2.78955475
a,1.373088217
a,3.036577518
b,7.737984898
b,0.133932311
b,7.286760091
a,0.702848714
b,0.694996956
a,3.149072358
a,10.07078513
b,1.335363831
b,13.42209227
a,3.819347946
b,11.07791807
a,11.33100369
c,1.065688843
c,5.136981057
a,2.002224931
a,12.88266149
b,3.227829557
c,7.334567559
b,0.957340498
a,1.565562719
b,1.491695964
a,2.553718428
a,0.947990838
a,6.982715269
b,1.248283145
a,3.245944949
c,4.258266143
a,7.669161129
c,3.507856117
a,0.496464062
b,2.616610743
a,3.780750409
a,6.209030999
b,12.47939047
b,27.45210242
c,38.06459525
a,4.703362694
b,19.37288196
a,2.125181179
a,4.880601864
b,14.91478488
b,19.76094587
b,38.51807013
b,8.38038364
a,22.73419583
a,10.86133893
b,17.6956581
b,1.882693473
a,6.395059315
b,7.313096669
c,29.30348418
a,4.652641746
a,0.830445546
b,20.45883801
b,7.020121008
b,3.523634549
b,19.47202645
a,1.411507356
b,3.238461483
a,3.5156393
c,29.28252481
b,1.437154461
b,13.67169873
b,3.300379589
a,21.90075094
a,1.501134124
b,0.731931385
b,5.607029326
a,12.14666109
b,26.71909535
a,8.001560185
c,5.699212956
a,0.425361029
b,15.39893323
b,0.414572388
a,18.66259525
c,17.91209217
b,4.783594571
c,4.933820395
b,8.441215843
b,11.64284082
c,17.56746
a,0.5490019
a,2.136506604
b,6.061907954
a,1.594532842
a,3.610762628
a,4.806512887
b,7.753201201
c,1.906191634
b,9.886380717
a,8.959900308
a,0.39815775
c,51.89321812
a,4.387411224
a,0.932452818
a,4.125580519
b,31.35191075
c,0.572644053
b,2.063256364
b,13.13015923
c,1.011693114
a,2.966070694
a,6.830864954
a,0.148474486
b,1.192053411
b,0.301337242
a,2.336386009
a,5.730487848
a,4.787113692
b,3.924369801
a,5.042661974
a,3.390327573
b,3.591131001
a,9.150656173
c,10.12146377
c,3.323987201
a,3.908983435
a,3.360856664
b,10.45495596
b,4.831541821
c,26.9497537
a,3.275143339
b,0.30232124
a,3.851421966
a,2.278847978
b,7.050458312
b,3.487097286
c,15.04817886
a,0.057253819
a,0.519802206
a,2.530547115
c,2.385313388
b,12.51959123
b,0.909328919
a,4.521666802
b,4.345161472
c,23.17755675
a,3.964162924
b,7.051665119
b,6.213821046
a,0.844694769
c,15.19070456
a,12.11800336
a,17.73785177
a,11.53963578
b,2.793157451
b,2.698033422
a,10.55094357
a,0.934699106
c,5.217545616
a,4.335979369
a,13.19980756
a,0.829525566
a,2.954118247
c,11.83941239
b,13.69582483
c,0.271720926
b,0.837519154
b,3.495177008
c,13.40542569
c,19.13544672
c,4.333943064
c,1.31552241
b,3.250362272
a,3.846757346
a,0.795717796
a,3.495995462
b,9.901987068
c,4.295511227
c,6.620612517
b,2.386902027
b,15.71634301
a,13.49158353
a,5.527451867
a,1.485534678
a,6.524942806
b,0.066388067
b,6.263242727
b,2.541925155
b,1.178412907
a,0.530813818
a,0.765071576
a,1.304704882
a,0.236236622
b,1.577177051
b,8.612710848
b,6.358041681
a,10.40480731
b,7.842463061
a,3.267542811
b,3.264731315
b,2.052668899
b,6.84601552
b,2.91752496
b,6.174069263
a,3.506946354
b,9.330381177
b,7.612038128
b,10.52754149
c,3.0631547
a,1.947337963
a,4.040576299
a,0.350669676
a,2.405873158
a,3.365035502
c,4.953852929
b,3.986445446
b,23.54416782
a,5.258443245
c,2.222475181
a,0.816766768
a,0.644615428
a,1.735739319
b,0.501914073
b,16.18514399
c,28.14525187
a,5.235166413
b,3.347134262
a,4.636119744
b,22.33122321
b,0.005875507
a,0.674030611
a,0.393942322
c,1.229920306
a,1.270795057
a,3.020681904
a,8.362742206
a,0.992099664
a,1.706663326
b,2.938420169
b,0.355250441
b,6.707900308
b,1.831012934
b,5.062241837
b,1.149427058
b,0.507812206
a,1.284720839
a,2.168695054
a,1.682612491
b,0.113276731
a,2.893785716
c,7.524224249
a,6.496466817
b,0.852447155
a,10.12226674
a,3.201472324
a,12.12793383
c,0.471213992
c,18.54305679
b,0.640625399
a,4.010461699
b,4.22150845
c,0.107891436
a,8.381768437
b,3.62490987
a,7.222145861
c,11.08575532
b,1.735558737
b,6.494490353
b,3.51991668
b,0.367379207
b,2.049619497
a,10.50334161
a,1.697185419
c,1.21666668
b,1.119601301
b,10.14525148
c,3.63703947
c,8.543281247
b,5.551146912
c,9.840197078
a,2.126945681
a,0.30949663
b,10.61232524
a,5.534125604
a,0.993065982
b,1.822386146
a,2.203286225
b,0.517104611
b,0.788720284
a,0.03383153
c,15.51175956
b,14.21043333
c,15.11229113
a,0.325213012
a,0.092593562
b,9.919962503
b,0.626818988
b,3.00313352
c,35.48642877
a,5.765490266
b,27.11856276
c,9.401325155
a,5.056694259
b,8.551819165
c,20.30846963
b,13.85843463
a,1.446454648
a,4.840368847
a,3.195595678
b,3.093512252
b,0.532922901
b,1.336529825
a,2.826078155
b,5.273339611
a,10.66565664
b,10.33208282
a,7.679396952
a,9.778949329
a,6.167252282
b,3.756805699
a,6.588167371
a,2.435187192
a,7.62769889
b,31.98316376
a,1.955977592
a,0.591400922
a,8.508057864
b,6.103774018
a,4.709214692
c,5.179639845
b,2.861946568
b,3.924801435
a,4.751095317
b,13.21173312
a,0.401177113
a,5.608001542
a,1.352112052
a,1.557060087
b,5.731985308
b,2.659810166
b,6.809138067
c,20.10236364
c,12.34616412
b,38.53504315
b,16.65815459
c,44.07074142
a,2.124755122
b,5.426601455
a,20.69327387
a,4.677696153
a,0.215533311
c,28.93950894
a,22.99086192
b,8.53698603
a,1.486527838
b,0.936278292
a,2.672042912
a,5.874806559
b,8.481837444
c,1.041060109
b,19.00128631
b,7.941129081
c,29.80635412
b,6.685501851
a,3.266467128
b,3.477850132
c,10.45454429
a,2.861522247
a,1.927287421
a,0.65252118
a,1.34385406
b,4.432599935
b,7.376757204
a,4.65028211
b,3.756454546
b,5.861059196
a,4.14682184
a,12.8527517
a,1.695904352
a,3.053807586
c,4.378077434
a,0.863710623
c,0.463820882
b,21.07686834
b,1.411208306
a,8.817558446
b,5.234814052
a,1.55188868
a,8.222687915
c,32.90064499
b,2.171047576
b,9.839422859
a,0.503632115
a,6.812392403
b,0.833252545
a,21.17414588
a,6.181079722
c,0.755297143
a,0.038925894
c,15.12094896
c,13.09851417
a,4.166203305
b,3.071115604
a,15.11427753
a,6.405986687
c,18.43608577
c,28.66488166
b,2.966731288
a,0.833724535
a,11.78831239
b,0.569436457
a,1.133059815
b,22.68094098
b,20.91785578
b,9.510254107
a,6.275646658
a,3.637051214
a,1.852581839
a,0.657001203
a,2.667210775
c,0.34326206
a,3.734747618
b,8.521900542
b,11.97564679
c,9.363717679
a,6.096245516
b,27.95738634
b,0.388200261
b,8.910132773
c,2.083821655
a,7.627768805
a,4.029263146
a,5.217205533
b,11.49398388
a,2.500081293
a,0.983563525
a,0.243028745
a,7.457231683
a,3.653403297
a,14.69713289
b,37.58308068
a,1.082184797
b,0.501449723
a,10.35065028
a,4.116296641
c,1.527718157
a,0.151100541
b,17.14002274
a,0.889265083
b,12.95041968
c,0.628432499
a,3.369279571
c,3.563873206
a,2.041451803
a,6.281082821
b,10.76768099
a,15.837806
a,0.555727622
a,5.299290623
b,1.429840706
b,12.02852252
c,2.05154226
b,3.754327645
a,0.648155276
a,9.900566274
b,7.523215475
a,0.44694819
a,19.29016861
a,0.02514394
b,6.295327335
b,3.123445292
a,1.900496038
b,0.325244426
c,13.64445289
a,14.66142662
b,2.874640122
a,27.09722244
b,22.38425857
a,10.04378687
a,0.496457284
a,8.790620444
c,0.556586641
a,2.835287985
c,1.059128064
b,2.774960857
b,6.524816907
c,6.692284639
c,12.39115235
a,4.35389705
b,5.102717243
b,31.2835118
a,2.032828006
a,2.03244294
a,2.219423512
a,0.723266167
a,4.170723953
a,1.951710545
